product_id,metric_date,total_users,active_users,transaction_count,transaction_value,revenue,failed_transactions,complaints,downtime_minutes,fraud_incidents
WALLET_APP,2025-12-23,134938351849,95199908525,839083107891,1089024928670747.5,24509955418421.75,2979079508,382952880,8.9,484290652
AGENT_BANKING,2025-12-24,682078,273937,2318859,601745387.32,8427314.99,184183,3046,45.1,7885
ATM_NETWORK,2025-12-24,2159870,701277,6405034,12693559876.03,238786548.8,341219,9358,108.7,16809
CORPORATE_PORTAL,2025-12-24,18090325,10797638,67274607,115354721705.23,2433097581.43,821341,110796,19.1,199882
INTERNET_BANKING,2025-12-24,171351515,99471670,741988078,650842713714.56,5825728334.74,21714535,1130808,5.3,1893588
MOBILE_BANKING,2025-12-24,219012692194,188247052800,2010232278394,1186516645869726.2,19091724605761.83,3085373121,682754045,6.8,1601213796
POS_TERMINALS,2025-12-24,1000,154,1158,4585544.78,98869.66,183,7,115.5,14
USSD_SERVICE,2025-12-24,398318807,275524812,2063288568,8215993390609.79,166166806197.03,64666327,2715528,30.8,6084039
WALLET_APP,2025-12-24,136540198004,110783474204,922585240485,2403549367163771.0,19904430478212.53,1926510836,496490657,12.8,405980884
AGENT_BANKING,2025-12-25,687985,320518,902677,761288561.28,8356691.99,40889,2715,71.8,7212
ATM_NETWORK,2025-12-25,2176626,842216,2700104,9246932756.7,127532935.93,174574,8157,43.6,14096
CORPORATE_PORTAL,2025-12-25,18307715,12540141,109468959,22188449271.07,530395769.83,3224457,41323,25.2,277530
INTERNET_BANKING,2025-12-25,172145089,101146138,1047370804,2673695927490.18,50463808340.09,33826776,1107955,32.2,2216678
MOBILE_BANKING,2025-12-25,222529713460,165044358709,1475700418353,2172859024902029.0,47047326449783.29,4753404155,368886502,10.2,601313435
POS_TERMINALS,2025-12-25,1000,157,542,2679371.02,50357.79,78,6,248.0,4
USSD_SERVICE,2025-12-25,398946633,268217688,1392863946,663709692097.47,7799872441.12,15220832,1892750,20.6,1719301
WALLET_APP,2025-12-25,138943555873,105666916447,744894615262,172240673024648.03,3879240030757.84,2884800967,393975539,12.5,215781263
AGENT_BANKING,2025-12-26,694434,251839,905851,1488681649.78,31058570.39,54891,2380,58.9,1971
ATM_NETWORK,2025-12-26,2170737,921958,2587315,6580285571.75,136846682.71,200315,14441,27.0,14456
CORPORATE_PORTAL,2025-12-26,18502742,12191742,44216724,144557636773.62,1522415667.97,541318,88852,28.1,71029
INTERNET_BANKING,2025-12-26,174074228,108740047,576685187,1660269167335.47,20518085903.42,21428425,957958,32.0,877474
MOBILE_BANKING,2025-12-26,225923904352,194161312766,538225821237,1815977094428545.8,21425755658456.95,3582171822,666544806,1.1,84362044
POS_TERMINALS,2025-12-26,1000,172,1769,7160899.86,81000.97,207,9,178.6,13
USSD_SERVICE,2025-12-26,404248525,257085630,2916361607,1155446733903.55,21098040090.71,62846150,2696133,39.6,5867583
WALLET_APP,2025-12-26,142323963396,124572260279,678694425294,1773244769021877.8,25723958297091.73,5306075720,343662934,8.2,323372565
AGENT_BANKING,2025-12-27,691944,252069,1672831,2090471601.31,19261193.01,56476,5688,81.8,11924
ATM_NETWORK,2025-12-27,2169304,981518,8956440,11847903875.49,183329377.66,416105,21132,82.0,23961
CORPORATE_PORTAL,2025-12-27,18760716,9595361,44349353,81300697544.86,976910152.94,1764804,74210,39.1,63998
INTERNET_BANKING,2025-12-27,174434028,102982269,989220167,151816051651.94,1956843201.98,15691678,395993,35.7,1587977
MOBILE_BANKING,2025-12-27,229720220545,177343595516,714677479948,2391739741665201.5,33100431477141.39,4134523596,449782645,11.5,160281605
POS_TERMINALS,2025-12-27,1000,239,1819,8082348.91,87170.63,216,13,227.0,13
USSD_SERVICE,2025-12-27,405097379,234178227,1091263236,2974929198952.45,71892272701.95,19824864,1427291,18.0,2916995
WALLET_APP,2025-12-27,144774307433,101775018353,898890310533,343247662035648.75,8267775873768.66,4470740449,318433260,4.2,682702806
AGENT_BANKING,2025-12-28,688645,208452,2125527,3500579446.78,75468025.34,148367,4580,37.8,3718
ATM_NETWORK,2025-12-28,2169680,749250,6940993,13112160213.16,201632492.31,211570,9578,35.7,45184
CORPORATE_PORTAL,2025-12-28,18825514,9465966,68203674,271679572318.09,5503793445.85,1228041,61428,22.0,115195
INTERNET_BANKING,2025-12-28,174891106,110210667,1018657032,2691008587958.62,56433285448.76,15891389,848832,14.2,1300755
MOBILE_BANKING,2025-12-28,233454752459,207146077200,1895427397537,7110608623772550.0,94155918488125.86,20266689921,823937450,13.0,871191410
POS_TERMINALS,2025-12-28,1000,221,744,1039221.24,13284.23,88,3,175.9,2
USSD_SERVICE,2025-12-28,408955048,238988933,940985930,4237434428405.62,40675099217.06,16317035,2416746,37.2,582710
WALLET_APP,2025-12-28,146311389083,107384998944,741904631873,3023121321105592.5,65480718492344.56,1966921436,236096745,12.9,282365082
AGENT_BANKING,2025-12-29,691279,222251,1782585,3970577736.6,53735754.22,92369,4817,30.2,7192
ATM_NETWORK,2025-12-29,2191316,699348,5840662,2637912383.79,45892292.95,329752,6501,68.0,27867
CORPORATE_PORTAL,2025-12-29,19103205,12862576,60341385,107109769614.39,1657738637.91,1409134,39421,42.6,160146
INTERNET_BANKING,2025-12-29,176455680,93033056,938316391,2309624946364.74,46766020243.9,13623941,687558,8.1,994032
MOBILE_BANKING,2025-12-29,238509289658,193394018807,1396369935212,2919421790297846.5,25341788304092.14,13890296447,649259131,9.3,1168260977
POS_TERMINALS,2025-12-29,1000,329,842,3030804.52,51938.12,70,14,216.1,6
USSD_SERVICE,2025-12-29,410688492,279948167,1024906973,205751522434.2,4475172644.14,39890402,2458308,32.0,594370
WALLET_APP,2025-12-29,148866515546,105245031859,680249416183,1752771072860770.8,26638186166460.38,8288440709,270416766,6.2,562339168
AGENT_BANKING,2025-12-30,695022,258571,1799584,8592781824.52,114521496.84,140798,4656,118.9,11806
ATM_NETWORK,2025-12-30,2198382,975825,9682256,20997414431.96,360576389.28,550754,17699,118.3,53741
CORPORATE_PORTAL,2025-12-30,19383586,10797361,98300979,247064665241.13,2694825633.54,1321688,51218,44.7,174922
INTERNET_BANKING,2025-12-30,177516309,104657567,715568412,565414050990.96,6841481534.76,20428879,469197,21.6,1272901
MOBILE_BANKING,2025-12-30,242666066285,176343988597,1296480592892,252105917948373.8,2937827568350.81,4863750583,325055996,12.5,163862775
POS_TERMINALS,2025-12-30,1001,219,1016,272798.01,4944.79,152,7,203.1,5
USSD_SERVICE,2025-12-30,414052659,284528550,2933352585,605536552905.86,5072922026.49,71321964,2855393,33.8,2810767
WALLET_APP,2025-12-30,150179210598,111643108355,825694736700,849153171213907.1,7338478604864.75,11023184945,377934683,7.0,362914969
AGENT_BANKING,2025-12-31,692766,211180,1901438,3682654167.24,78041566.23,121291,1951,61.2,7567
ATM_NETWORK,2025-12-31,2189866,757759,7537849,17588120946.12,307049753.36,341748,8055,103.5,41395
CORPORATE_PORTAL,2025-12-31,19477332,13092605,135075696,365740272517.67,8080175955.9,1529289,116012,6.2,88469
INTERNET_BANKING,2025-12-31,178470106,108976167,1273550180,4896136589671.44,83265798860.95,27247349,508441,27.5,3310697
MOBILE_BANKING,2025-12-31,246940250330,178643463385,2037902364461,1940771595114138.0,33113837224370.55,3182714904,745506094,0.3,1356946097
POS_TERMINALS,2025-12-31,1000,202,1517,2306468.26,23083.3,95,9,96.8,13
USSD_SERVICE,2025-12-31,419457188,213925104,2121087767,1269268902512.03,20835691917.65,31003026,1936514,20.7,3732413
WALLET_APP,2025-12-31,151183789786,114121333159,822784085950,969058798575579.5,10558372683809.35,9914816738,233208474,2.1,747437288
AGENT_BANKING,2026-01-01,696892,269699,911731,1613104785.38,15468412.71,33581,5365,88.5,5911
ATM_NETWORK,2026-01-01,2182723,908582,5498506,12474627273.64,295559931.56,251603,21375,110.0,12619
CORPORATE_PORTAL,2026-01-01,19671537,13645018,71418097,302541578250.86,6698773131.26,1028089,103885,32.9,187105
INTERNET_BANKING,2026-01-01,180659488,116860118,495044560,1224380516781.22,15648218401.94,14711925,1169209,19.9,353836
MOBILE_BANKING,2026-01-01,252866441557,225220330395,1139892611072,2079338099873937.5,50371444248407.54,14415831379,354870547,5.5,1054292409
POS_TERMINALS,2026-01-01,1000,347,1765,1940300.86,41053.51,273,11,184.6,5
USSD_SERVICE,2026-01-01,419937871,265288437,821009095,596466473137.04,11162138222.01,30330198,2508354,12.3,1507094
WALLET_APP,2026-01-01,152532186142,136917852009,551872830886,1031147798667280.6,11944338535405.42,3818870036,414047909,4.9,344721195
AGENT_BANKING,2026-01-02,702081,226804,2283609,5745968128.82,133891791.3,101086,5063,50.8,17419
ATM_NETWORK,2026-01-02,2176630,982702,4337787,10313428526.92,103644967.17,221320,22265,71.8,31413
CORPORATE_PORTAL,2026-01-02,19806445,13720723,116645347,33369240873.85,656087734.64,2595641,95093,23.0,267097
INTERNET_BANKING,2026-01-02,182213872,98237059,865394867,256012997761.09,4929307128.76,12203591,909293,27.1,2557563
MOBILE_BANKING,2026-01-02,258334487903,213672205753,2445302872429,1.0806555959567356e+16,108837750190136.78,14874836508,442953820,8.7,1798658541
POS_TERMINALS,2026-01-02,1000,196,1196,348521.74,4257.09,161,10,86.0,4
USSD_SERVICE,2026-01-02,420837435,230637429,1104620443,4673610514489.62,58071470698.93,29395350,2714322,26.1,2201517
WALLET_APP,2026-01-02,153699797403,109304824454,475458056472,1195914121461753.5,13067273984468.19,1315494400,183597325,10.8,279477163
AGENT_BANKING,2026-01-03,702165,294051,1372240,1583865432.62,21506876.55,80349,3118,83.9,7813
ATM_NETWORK,2026-01-03,2192205,990509,2723033,7510190647.82,147983477.91,209801,8745,39.0,13273
CORPORATE_PORTAL,2026-01-03,19916619,13544975,37736608,53826411338.65,538247605.91,559404,106561,38.4,93425
INTERNET_BANKING,2026-01-03,183344064,128443512,1379162411,2470106978720.4,57185892252.45,37317892,1351156,40.9,2637823
MOBILE_BANKING,2026-01-03,261433621029,219179629312,1265326542564,5066246261060851.0,112345569809016.28,11374077311,234840959,6.6,827956682
POS_TERMINALS,2026-01-03,1000,334,1212,2479540.55,44204.83,170,9,126.6,12
USSD_SERVICE,2026-01-03,422677979,290149886,1995605481,3791306574421.55,31781312681.64,70677386,3014525,37.4,2814842
WALLET_APP,2026-01-03,154501417738,127440829052,511194395002,1511591342559416.2,36342341624176.04,4941722762,478056574,0.6,212838359
AGENT_BANKING,2026-01-04,702710,326379,3858302,11829517983.38,97918437.86,242625,7305,114.4,23484
ATM_NETWORK,2026-01-04,2188540,1047014,10828659,42124425336.07,383199484.0,617279,10737,21.4,73273
CORPORATE_PORTAL,2026-01-04,20211274,10765882,33190406,58944700764.41,747563264.54,728887,89653,12.1,35676
INTERNET_BANKING,2026-01-04,184285310,117236384,1124008069,3789920642609.06,41504357233.98,17976568,1024860,15.6,2718458
MOBILE_BANKING,2026-01-04,266654717566,204860863358,2419251809519,1.1217178570339156e+16,279671956386735.56,11306251301,446369927,7.5,1956363177
POS_TERMINALS,2026-01-04,1000,111,902,3473234.46,78058.41,119,4,272.7,10
USSD_SERVICE,2026-01-04,427757876,269894390,1221239409,2767359769886.52,63556393015.78,36827189,1938805,13.8,2427770
WALLET_APP,2026-01-04,156395655012,124355070215,988437134779,2751227552306010.0,50248581857327.45,11335535045,619525661,2.5,681549492
AGENT_BANKING,2026-01-05,709464,305267,3441060,7077841064.71,76657111.69,208702,5247,77.6,16327
ATM_NETWORK,2026-01-05,2189838,1120462,3767509,11268617934.31,136614432.12,164053,9071,94.8,27234
CORPORATE_PORTAL,2026-01-05,20259615,12410678,95847041,320545215484.79,4054496825.28,1017282,107820,5.4,84819
INTERNET_BANKING,2026-01-05,186385494,97606511,849782464,2474145085946.4,25749162415.07,13413117,1100258,10.5,1708327
MOBILE_BANKING,2026-01-05,268007741417,223121407432,1566912541522,4780708330617994.0,72702495806775.4,13481861568,440753739,7.8,1147725749
POS_TERMINALS,2026-01-05,1000,121,1424,5987221.41,55622.48,206,6,262.5,15
USSD_SERVICE,2026-01-05,432856484,283280157,1503521747,2414529410458.92,20097012821.81,47544823,2292032,40.7,2458035
WALLET_APP,2026-01-05,158423231327,129968081551,1273202736195,3252525026724385.5,80942702020835.39,17888806651,377104539,8.8,1060307433
AGENT_BANKING,2026-01-06,713795,357594,1149458,5223976567.25,55602862.59,55078,4767,94.5,1968
ATM_NETWORK,2026-01-06,2209164,879702,6056425,12925036099.9,256478789.68,399724,21528,23.0,20991
CORPORATE_PORTAL,2026-01-06,20536482,11226985,105284541,138269348178.3,1126080656.74,4157961,102303,22.7,311074
INTERNET_BANKING,2026-01-06,187836084,103052744,756433146,1194690419156.48,26393574972.33,18048163,519481,29.4,1445503
MOBILE_BANKING,2026-01-06,270584386890,238699702099,2154241468847,7775327472361327.0,78077148610036.12,11509555941,705984493,4.7,1416918286
POS_TERMINALS,2026-01-06,1000,117,1289,2137977.58,22480.15,212,6,205.3,13
USSD_SERVICE,2026-01-06,435944041,274702724,1699521000,1549216528446.74,25893245216.56,55082143,839519,16.1,4447983
WALLET_APP,2026-01-06,159357610664,119907455878,955373796336,3749973537051911.5,61751578185976.95,8938962502,270217055,0.1,208359295
AGENT_BANKING,2026-01-07,710792,262330,749111,2610015467.2,21862319.17,42865,4818,32.2,3677
ATM_NETWORK,2026-01-07,2198888,1034616,7806045,27801190793.54,479740226.2,297486,23842,68.0,58935
CORPORATE_PORTAL,2026-01-07,20783644,14633147,100180454,402649791921.82,7505544421.05,1065582,124191,18.2,176854
INTERNET_BANKING,2026-01-07,189498622,122171736,840872113,2928010437898.15,67074241533.35,9016864,748791,7.5,1847990
MOBILE_BANKING,2026-01-07,276271009487,238432186325,974989162583,2381054913294662.0,28528417656510.0,3963746729,243641877,7.3,318322291
POS_TERMINALS,2026-01-07,1000,246,2767,10933019.91,93142.59,239,7,208.6,41
USSD_SERVICE,2026-01-07,438274006,279729017,3206736274,12719453330789.38,168509029418.78,38867598,2911121,22.5,4012518
WALLET_APP,2026-01-07,162060202121,131638692530,1339841068380,6674888979593739.0,126993561732295.55,12506026298,376028722,1.1,422965205
AGENT_BANKING,2026-01-08,713524,365325,1280393,674039571.22,10692703.68,98170,7635,30.3,5080
ATM_NETWORK,2026-01-08,2206324,711705,5292798,4411376740.4,44181681.86,227707,11211,24.8,13461
CORPORATE_PORTAL,2026-01-08,20850334,10451677,54073773,180131680619.17,3704301118.14,1995315,33689,32.6,150278
INTERNET_BANKING,2026-01-08,191173601,109399863,1119569530,1146228214913.78,11720855083.91,14434777,867954,20.1,3214715
MOBILE_BANKING,2026-01-08,282225723976,241608017069,2627587214626,3766521623199496.0,91800696257490.03,29596999010,891736226,8.7,748683702
POS_TERMINALS,2026-01-08,1000,149,838,852875.92,17536.46,124,3,181.3,7
USSD_SERVICE,2026-01-08,443008536,253834083,871575684,1092020734988.25,19424863391.34,17514530,1349677,34.4,1678896
WALLET_APP,2026-01-08,163704579371,125344568587,1337577009709,3435812317095303.5,41870697610988.52,7850755581,527608804,1.4,361208021
AGENT_BANKING,2026-01-09,712759,294350,1551858,6536047377.03,61739152.32,49710,2732,47.8,3893
ATM_NETWORK,2026-01-09,2202899,1205682,3802853,1181295578.11,27577661.89,280482,27265,42.2,9599
CORPORATE_PORTAL,2026-01-09,20953298,12418203,57204772,203805494651.86,2166189745.16,1836042,122126,40.9,45356
INTERNET_BANKING,2026-01-09,191779603,98888360,933508541,1322775402355.67,18953137235.74,24111315,879108,15.3,1772020
MOBILE_BANKING,2026-01-09,285527739664,208893297314,1703333944110,4853214794075163.0,103193783532195.88,2939234229,389334198,14.1,754559692
POS_TERMINALS,2026-01-09,1000,158,1595,3021076.23,63902.67,204,6,191.2,22
USSD_SERVICE,2026-01-09,446650258,228198834,2634262945,5386036277372.46,127600453784.7,100187155,2019596,44.2,4574563
WALLET_APP,2026-01-09,165961165116,128553719801,1042991625580,2550345232645292.5,53781475159265.32,6316997682,340189031,12.8,831901316
AGENT_BANKING,2026-01-10,711615,341303,3348151,945169368.1,10191258.29,119788,6223,119.4,20437
ATM_NETWORK,2026-01-10,2208004,763490,2534183,1991904784.19,48860523.47,155419,17451,80.0,11840
CORPORATE_PORTAL,2026-01-10,20976774,13328782,125617648,317818253644.97,5760632634.57,2492311,86269,30.6,367708
INTERNET_BANKING,2026-01-10,193974791,110989766,1074752650,1707050897048.39,41370864014.17,14671559,1046044,40.4,1994805
MOBILE_BANKING,2026-01-10,287110614186,230242905193,952055784224,2353603033681035.5,34795744003229.2,7315528257,939751919,0.7,741145103
POS_TERMINALS,2026-01-10,1001,263,1460,1428099.62,17322.36,127,8,140.2,5
USSD_SERVICE,2026-01-10,451109031,290166255,996908624,4249168484438.48,66177589365.2,21936248,3098606,39.0,2956537
WALLET_APP,2026-01-10,169301941727,123412069899,1206810883737,712107071155704.5,16393029892131.43,7741101694,430057322,0.9,490159805
AGENT_BANKING,2026-01-11,717673,327462,2144977,4827994616.22,60201781.12,146504,2956,81.3,9924
ATM_NETWORK,2026-01-11,2229659,829992,6495061,14819422369.71,344321163.5,222362,17521,86.9,6636
CORPORATE_PORTAL,2026-01-11,21227592,14114514,166768675,360397764148.61,8700501058.03,2393777,60671,43.2,273062
INTERNET_BANKING,2026-01-11,194227403,129594843,1351156039,5098396786078.17,89255029153.58,17569324,1218710,19.9,3295767
MOBILE_BANKING,2026-01-11,291411673953,214351510955,1166911396018,615605483210438.1,11945124550925.0,10911368594,926720742,13.8,261188977
POS_TERMINALS,2026-01-11,1000,243,2663,12051231.75,190809.75,411,6,232.2,28
USSD_SERVICE,2026-01-11,455568865,265435570,825606580,3098502319279.77,50386684962.27,10268372,1942851,29.6,1627935
WALLET_APP,2026-01-11,173175886138,133998080167,1261987976312,1748467767251583.2,19159363132161.21,8693394245,236137748,3.8,224744844
AGENT_BANKING,2026-01-12,717770,318273,922178,4147767033.0,67102283.85,36771,6700,99.4,7225
ATM_NETWORK,2026-01-12,2251640,1029037,7415098,28795177147.86,685728553.21,573963,21909,97.5,46227
CORPORATE_PORTAL,2026-01-12,21404525,12056820,100669198,154098898846.05,3437026498.74,1898298,37452,15.9,160856
INTERNET_BANKING,2026-01-12,194644444,110471901,577181082,270663203845.71,2659977119.26,18595303,970542,20.5,1479061
MOBILE_BANKING,2026-01-12,296907169584,238615476546,2349148682050,9717203379871448.0,153317377852031.25,2404928672,385163417,0.9,1842643240
POS_TERMINALS,2026-01-12,1000,225,2550,10939922.32,131518.45,453,11,116.9,15
USSD_SERVICE,2026-01-12,461412333,266760391,1254526127,5113992637318.99,110909519135.78,48085447,943273,41.0,1637622
WALLET_APP,2026-01-12,175471860472,143687354557,647220826619,2637690974142258.0,53398827686362.01,1202952175,378126248,0.1,587672563
AGENT_BANKING,2026-01-13,718472,346966,1961982,7881691525.28,181779240.48,73602,3587,27.5,12529
ATM_NETWORK,2026-01-13,2271115,972281,10185955,5934416436.55,135068924.13,686975,10034,107.0,67242
CORPORATE_PORTAL,2026-01-13,21614788,11788173,63780957,301645915113.14,6524981125.38,2277422,95406,7.1,42666
INTERNET_BANKING,2026-01-13,195912015,117394932,1089396172,2664933439413.56,64258193051.19,41890623,580975,19.1,683867
MOBILE_BANKING,2026-01-13,300511001923,221756962693,1831031492786,4186379990742706.0,98054577563723.39,18337681459,486400952,9.8,606468194
POS_TERMINALS,2026-01-13,1000,145,1059,4159141.85,38260.91,168,7,195.8,13
USSD_SERVICE,2026-01-13,466180064,328780829,938014367,1167960556240.88,19047100377.4,24822125,2639786,16.4,1290537
WALLET_APP,2026-01-13,177907447069,157561894033,1326607560616,2413901226191867.0,46772517423505.52,3007325682,747496863,5.3,1171740390
AGENT_BANKING,2026-01-14,714908,305896,2652771,9068240218.96,171904850.66,177888,3966,117.1,12451
ATM_NETWORK,2026-01-14,2272647,873918,9370473,15641581443.08,273809191.94,440399,12637,23.6,13095
CORPORATE_PORTAL,2026-01-14,21680091,11197361,83265641,246390099894.67,3147683957.32,3168874,118454,36.1,160428
INTERNET_BANKING,2026-01-14,197139027,122142632,932502267,2750231127585.4,30056267731.82,21397592,889441,38.6,2441068
MOBILE_BANKING,2026-01-14,305905468167,270710162317,1927531131673,2762227561620680.5,26876865294525.06,11815583652,860967905,14.6,959813622
POS_TERMINALS,2026-01-14,1000,147,743,1180610.25,26185.41,113,2,135.3,3
USSD_SERVICE,2026-01-14,468560302,297024449,2666146395,8732943341489.13,170431631418.78,87974146,2902166,27.9,2505813
WALLET_APP,2026-01-14,179312532221,152177266647,769227103095,1418351123483072.8,16384654445558.65,8852088663,436364418,1.5,311479865
AGENT_BANKING,2026-01-15,719015,329372,1431580,1357330513.03,31615941.93,73149,5831,113.4,7543
ATM_NETWORK,2026-01-15,2288140,1051404,8999596,20509906049.42,189335743.37,422958,8803,52.8,14074
CORPORATE_PORTAL,2026-01-15,21764467,12110011,60371493,298963522698.56,3466863118.62,2390432,120527,11.9,132532
INTERNET_BANKING,2026-01-15,197972560,108995490,828748885,1264755855074.51,24135083801.77,19255553,1015940,32.5,703000
MOBILE_BANKING,2026-01-15,310768799597,279685101048,3063400489031,1.1081453499870972e+16,161865068333685.4,36523769372,913916101,8.7,2815441969
POS_TERMINALS,2026-01-15,1000,260,705,418822.93,6051.05,80,7,286.0,3
USSD_SERVICE,2026-01-15,474435774,305829983,2046578307,1814121062976.74,29505987927.98,32567672,2828881,26.9,5823734
WALLET_APP,2026-01-15,183224245343,156615325673,1130264399959,1463000689666686.2,24284525578739.0,13559901899,756509845,9.8,1129158416
AGENT_BANKING,2026-01-16,725340,233674,2119613,371431362.62,5491124.51,157184,3068,97.1,8536
ATM_NETWORK,2026-01-16,2294892,1147000,13666157,9403486121.23,85599698.01,920295,11620,25.7,14790
CORPORATE_PORTAL,2026-01-16,21999224,15470214,136414715,430577334441.52,8153872866.04,1376900,127567,42.4,134667
INTERNET_BANKING,2026-01-16,198298419,136225332,431757035,1062172135317.56,14182030886.99,11217800,1386200,29.4,611822
MOBILE_BANKING,2026-01-16,313002439042,253276188987,992079161659,2701028387855762.5,39397762613652.73,10728853607,1185912130,1.0,937892846
POS_TERMINALS,2026-01-16,1000,340,2581,6748526.35,67654.64,260,6,76.9,32
USSD_SERVICE,2026-01-16,477875438,239407593,1830959837,4858679572201.48,89637832299.34,59268891,2732408,28.2,3230426
WALLET_APP,2026-01-16,185742628342,156866873798,1291694327427,2867635199165025.0,49537221098740.95,9025392343,527912324,12.6,553593164
AGENT_BANKING,2026-01-17,732590,305446,3026460,8154275547.4,131509474.75,185520,5130,114.9,4784
ATM_NETWORK,2026-01-17,2293789,1155139,11655066,32035197524.93,416633592.47,424751,16558,66.3,91048
CORPORATE_PORTAL,2026-01-17,22306919,12402558,69475525,202396905105.59,3479323158.58,860801,55401,42.4,196463
INTERNET_BANKING,2026-01-17,200974261,117628421,973707041,2419879278600.8,34571029408.05,27323871,620614,16.7,2773882
MOBILE_BANKING,2026-01-17,317191228855,275986246039,3212168450933,8382969930211038.0,67077088686179.81,42345496931,570340087,4.4,2349940098
POS_TERMINALS,2026-01-17,1000,344,926,1896651.37,37950.71,150,10,61.6,8
USSD_SERVICE,2026-01-17,478998148,320935861,3373353594,5659537802015.64,121732119841.73,133552642,1326207,23.6,3152432
WALLET_APP,2026-01-17,189547187881,161550134007,984984638460,1518849430716441.2,32792627735564.22,13023836279,268182824,4.1,454829387
AGENT_BANKING,2026-01-18,737539,280970,749904,2639462146.07,42797381.9,56079,4587,47.3,1834
ATM_NETWORK,2026-01-18,2310150,1085227,8458063,21844731822.94,405733706.0,295833,20283,49.5,34254
CORPORATE_PORTAL,2026-01-18,22615400,11801098,136767045,152453177361.07,1884936081.47,3808607,81569,32.6,373527
INTERNET_BANKING,2026-01-18,202573286,108993684,817108064,371731611374.36,4828182935.54,10447028,846905,22.2,1539369
MOBILE_BANKING,2026-01-18,320961975378,241883289185,1662671577822,529334341041407.06,9219370519495.41,3566358681,781471738,12.8,1623931462
POS_TERMINALS,2026-01-18,1000,124,796,1678434.48,28796.8,54,6,167.5,7
USSD_SERVICE,2026-01-18,484639589,262458944,2484007194,7098049961668.95,86995747880.68,94732378,2263278,13.8,2408920
WALLET_APP,2026-01-18,190505934455,169869112139,1887730160044,6328583348844805.0,127253294055442.56,25894091341,779687928,8.5,634563388
AGENT_BANKING,2026-01-19,742569,266827,1240009,4202938376.89,58318028.19,91514,2647,110.1,6016
ATM_NETWORK,2026-01-19,2323239,824519,8793576,9657759813.75,103650828.61,294192,12901,63.7,13202
CORPORATE_PORTAL,2026-01-19,22875051,16074065,140932558,677814444471.71,8817860408.99,3078928,49649,22.7,371196
INTERNET_BANKING,2026-01-19,203192303,142353564,838748606,1729127207892.03,21208239794.54,16604968,1150512,33.3,2334887
MOBILE_BANKING,2026-01-19,326420277634,235615702997,2300766652431,7931160829076539.0,183651671051523.4,24956158793,1075264137,9.8,2132424854
POS_TERMINALS,2026-01-19,1000,190,2258,4072829.38,42811.92,391,3,151.7,16
USSD_SERVICE,2026-01-19,486018135,333158241,3481280702,10447997581036.84,245642616654.65,52684765,1505625,22.0,7838497
WALLET_APP,2026-01-19,193002365607,170674682590,879016396205,3469993030997590.5,57204673173461.06,12024552721,430708016,3.4,626219558
AGENT_BANKING,2026-01-20,740211,345633,2062633,2877871731.0,63939025.82,126188,5218,20.4,12444
ATM_NETWORK,2026-01-20,2331172,813231,2893685,4985795929.62,45321375.02,177147,13484,84.0,4570
CORPORATE_PORTAL,2026-01-20,23151613,13332405,71712214,149910598050.36,2106883442.03,2788455,154413,9.2,101082
INTERNET_BANKING,2026-01-20,205061797,141117551,385855939,1151109960857.65,14597131217.34,6294704,1601709,28.8,1119289
MOBILE_BANKING,2026-01-20,329551820001,259074268408,1372739525150,5255308604235244.0,91711060678063.98,13927446661,566429168,2.2,1250737361
POS_TERMINALS,2026-01-20,1000,188,768,554484.57,4951.82,118,10,267.7,4
USSD_SERVICE,2026-01-20,492828754,276986818,1292514991,278454702403.08,2512636686.96,17973324,1878953,13.1,3726052
WALLET_APP,2026-01-20,194938455297,144519096845,1059674641786,2706017883994211.0,41600500400554.94,10529784295,392464296,11.6,179924794
AGENT_BANKING,2026-01-21,746765,327560,2647645,2234277888.53,39377279.36,123039,7408,99.2,14800
ATM_NETWORK,2026-01-21,2327816,811689,8850746,8733012590.82,147071984.49,563943,9127,107.8,16306
CORPORATE_PORTAL,2026-01-21,23442394,13544268,125222926,373329959746.34,8986429079.55,2809812,127226,36.6,150786
INTERNET_BANKING,2026-01-21,207346725,143885221,1385428642,4968243200930.07,76160850758.55,19774878,934922,35.8,2143095
MOBILE_BANKING,2026-01-21,335384499816,299669903153,2626059100534,7785052096859348.0,133527281193267.47,8133083791,1245617172,1.8,853720091
POS_TERMINALS,2026-01-21,1000,136,1165,2251506.11,39750.47,146,2,64.9,6
USSD_SERVICE,2026-01-21,496750886,347875468,1334889073,5098113558865.27,102488578305.07,28594765,1062625,32.5,3594334
WALLET_APP,2026-01-21,197668709309,168403431635,1830226409719,3885789796773479.5,96704046061154.78,23774198859,171922473,11.0,565809798
AGENT_BANKING,2026-01-22,745660,269231,1478669,1285778627.41,20401352.42,90156,6029,118.6,9490
ATM_NETWORK,2026-01-22,2329013,890324,3627457,2443978117.12,57109657.96,272696,17784,63.7,15441
CORPORATE_PORTAL,2026-01-22,23525255,12137428,98969062,423900334686.5,8900714517.7,3280574,42791,23.6,282194
INTERNET_BANKING,2026-01-22,208186404,120784710,615692755,625450599435.62,8959517994.29,18461433,501819,7.5,1744740
MOBILE_BANKING,2026-01-22,341706398064,280062222459,1604068892459,3192329274433221.5,45872370909122.05,14939882975,1187541421,6.4,321060011
POS_TERMINALS,2026-01-22,1000,306,2938,11339490.94,121305.0,423,14,85.3,13
